-0.244	-0.161312
-0.24	-0.167562
-0.236	-0.173469
-0.232	-0.179032
-0.228	-0.184249
-0.224	-0.189119
-0.22	-0.193641
-0.216	-0.197814
-0.212	-0.201639
-0.208	-0.205115
-0.204	-0.208242
-0.2	-0.211022
-0.196	-0.213455
-0.192	-0.215542
-0.188	-0.217285
-0.184	-0.218686
-0.18	-0.219747
-0.176	-0.22047
-0.172	-0.220859
-0.168	-0.220915
-0.164	-0.220642
-0.16	-0.220045
-0.156	-0.219126
-0.152	-0.21789
-0.148	-0.216341
-0.144	-0.214484
-0.14	-0.212324
-0.136	-0.209866
-0.132	-0.207115
-0.128	-0.204077
-0.124	-0.200759
-0.12	-0.197165
-0.116	-0.193303
-0.112	-0.18918
-0.108	-0.184801
-0.104	-0.180175
-0.1	-0.175308
-0.096	-0.170208
-0.092	-0.164882
-0.088	-0.159339
-0.084	-0.153586
-0.08	-0.147633
-0.076	-0.141486
-0.072	-0.135155
-0.068	-0.128649
-0.064	-0.121976
-0.06	-0.115146
-0.056	-0.108167
-0.052	-0.101049
-0.048	-0.0938014
-0.044	-0.0864335
-0.04	-0.078955
-0.036	-0.0713756
-0.032	-0.0637051
-0.028	-0.0559534
-0.024	-0.0481304
-0.02	-0.0402462
-0.016	-0.0323107
-0.012	-0.0243342
-0.008	-0.0163266
-0.004	-0.00829831
1.7486e-15	-0.000259353
0.004	0.00778003
0.008	0.0158097
0.012	0.0238194
0.016	0.0317989
0.02	0.0397383
0.024	0.0476272
0.028	0.0554558
0.032	0.0632139
0.036	0.0708917
0.04	0.0784791
0.044	0.0859665
0.048	0.0933441
0.052	0.100602
0.056	0.107731
0.06	0.114722
0.064	0.121565
0.068	0.128251
0.072	0.134772
0.076	0.141117
0.08	0.147279
0.084	0.153248
0.088	0.159017
0.092	0.164578
0.096	0.169921
0.1	0.175039
0.104	0.179925
0.108	0.18457
0.112	0.188968
0.116	0.193112
0.12	0.196994
0.124	0.200608
0.128	0.203947
0.132	0.207006
0.136	0.209778
0.14	0.212258
0.144	0.21444
0.148	0.216319
0.152	0.217889
0.156	0.219147
0.16	0.220088
0.164	0.220708
0.168	0.221002
0.172	0.220968
0.176	0.220601
0.18	0.2199
0.184	0.21886
0.188	0.21748
0.192	0.215758
0.196	0.213691
0.2	0.211279
0.204	0.208519
0.208	0.205411
0.212	0.201955
0.216	0.198149
0.22	0.193993
0.224	0.189489
0.228	0.184637
0.232	0.179436
0.236	0.173889
0.24	0.167998
0.244	0.161762
0.248	0.155186
0.252	0.148271
0.256	0.141019
0.26	0.133434
0.264	0.125519
0.268	0.117277
0.272	0.108713
0.276	0.0998301
0.28	0.0906329
0.284	0.0811261
0.288	0.0713147
0.292	0.0612038
0.296	0.050799
0.3	0.040106
0.304	0.0291308
0.308	0.0178798
0.312	0.00635935
0.316	-0.00542367
0.32	-0.0174623
0.324	-0.0297492
0.328	-0.042277
0.332	-0.055038
0.336	-0.0680241
0.34	-0.0812273
0.344	-0.0946392
0.348	-0.108251
0.352	-0.122055
0.356	-0.136041
0.36	-0.1502
0.364	-0.164523
0.368	-0.179001
0.372	-0.193623
0.376	-0.208381
0.38	-0.223264
0.384	-0.238263
0.388	-0.253366
0.392	-0.268563
0.396	-0.283845
0.4	-0.299201
0.404	-0.314619
0.408	-0.33009
0.412	-0.345602
0.416	-0.361145
0.42	-0.376707
0.424	-0.392277
0.428	-0.407845
0.432	-0.4234
0.436	-0.438929
0.44	-0.454423
0.444	-0.469869
0.448	-0.485257
0.452	-0.500576
0.456	-0.515813
0.46	-0.530959
0.464	-0.546002
0.468	-0.560931
0.472	-0.575734
0.476	-0.590401
0.48	-0.604921
0.484	-0.619283
0.488	-0.633477
0.492	-0.64749
0.496	-0.661314
0.5	-0.674937
0.504	-0.68835
0.508	-0.701541
0.512	-0.7145
0.516	-0.727218
0.52	-0.739685
0.524	-0.751891
0.528	-0.763827
0.532	-0.775483
0.536	-0.78685
0.54	-0.797918
0.544	-0.80868
0.548	-0.819126
0.552	-0.829249
0.556	-0.839039
0.56	-0.848489
0.564	-0.857591
0.568	-0.866337
0.572	-0.874721
0.576	-0.882734
0.58	-0.890371
0.584	-0.897625
0.588	-0.904489
0.592	-0.910957
0.596	-0.917024
0.6	-0.922684
0.604	-0.927931
0.608	-0.932762
0.612	-0.93717
0.616	-0.941152
0.62	-0.944704
0.624	-0.947821
0.628	-0.950501
0.632	-0.95274
0.636	-0.954535
0.64	-0.955883
0.644	-0.956783
0.648	-0.957232
0.652	-0.957229
0.656	-0.956772
0.66	-0.95586
0.664	-0.954493
0.668	-0.95267
0.672	-0.950391
0.676	-0.947656
0.68	-0.944466
0.684	-0.940822
0.688	-0.936724
0.692	-0.932175
0.696	-0.927176
0.7	-0.921729
0.704	-0.915837
0.708	-0.909502
0.712	-0.902727
0.716	-0.895517
0.72	-0.887873
0.724	-0.879802
0.728	-0.871305
0.732	-0.862389
0.736	-0.853058
0.74	-0.843317
0.744	-0.833171
0.748	-0.822627
0.752	-0.811689
0.756	-0.800365
0.76	-0.788661
0.764	-0.776584
0.768	-0.764139
0.772	-0.751336
0.776	-0.738181
0.78	-0.724682
0.784	-0.710847
0.788	-0.696684
0.792	-0.682202
0.796	-0.667408
0.8	-0.652313
0.804	-0.636925
0.808	-0.621253
0.812	-0.605307
0.816	-0.589096
0.82	-0.572629
0.824	-0.555918
0.828	-0.538972
0.832	-0.521801
0.836	-0.504415
0.84	-0.486825
0.844	-0.469043
0.848	-0.451077
0.852	-0.43294
0.856	-0.414642
0.86	-0.396194
0.864	-0.377608
0.868	-0.358894
0.872	-0.340064
0.876	-0.32113
0.88	-0.302102
0.884	-0.282992
0.888	-0.263812
0.892	-0.244572
0.896	-0.225286
0.9	-0.205963
0.904	-0.186616
0.908	-0.167257
0.912	-0.147896
0.916	-0.128545
0.92	-0.109216
0.924	-0.0899201
0.928	-0.0706687
0.932	-0.051473
0.936	-0.0323445
0.94	-0.0132942
0.944	0.00566669
0.948	0.0245271
0.952	0.0432762
0.956	0.0619031
0.96	0.080397
0.964	0.0987473
0.968	0.116944
0.972	0.134976
0.976	0.152833
0.98	0.170505
0.984	0.187983
0.988	0.205257
0.992	0.222316
0.996	0.239152
1	0.255755
1.004	0.272116
1.008	0.288227
1.012	0.304078
1.016	0.319662
1.02	0.334969
1.024	0.349992
1.028	0.364722
1.032	0.379153
1.036	0.393277
1.04	0.407086
1.044	0.420574
1.048	0.433734
1.052	0.446559
1.056	0.459044
1.06	0.471182
1.064	0.482967
1.068	0.494395
1.072	0.50546
1.076	0.516156
1.08	0.52648
1.084	0.536428
1.088	0.545994
1.092	0.555175
1.096	0.563968
1.1	0.572369
1.104	0.580375
1.108	0.587985
1.112	0.595194
1.116	0.602002
1.12	0.608406
1.124	0.614405
1.128	0.619998
1.132	0.625183
1.136	0.629961
1.14	0.63433
1.144	0.638291
1.148	0.641844
1.152	0.64499
1.156	0.647729
1.16	0.650063
1.164	0.651992
1.168	0.65352
1.172	0.654647
1.176	0.655377
1.18	0.655711
1.184	0.655653
1.188	0.655206
1.192	0.654373
1.196	0.653158
1.2	0.651566
1.204	0.6496
1.208	0.647265
1.212	0.644566
1.216	0.641509
1.22	0.638098
1.224	0.634339
1.228	0.630239
1.232	0.625803
1.236	0.621038
1.24	0.61595
1.244	0.610547
1.248	0.604836
1.252	0.598824
1.256	0.592519
1.26	0.585929
1.264	0.579062
1.268	0.571925
1.272	0.564528
1.276	0.55688
1.28	0.548989
1.284	0.540864
1.288	0.532515
1.292	0.523951
1.296	0.515182
1.3	0.506217
1.304	0.497066
1.308	0.48774
1.312	0.478249
1.316	0.468602
1.32	0.458811
1.324	0.448887
1.328	0.438838
1.332	0.428677
1.336	0.418415
1.34	0.408062
1.344	0.397629
1.348	0.387127
1.352	0.376567
1.356	0.365961
1.36	0.355319
1.364	0.344653
1.368	0.333974
1.372	0.323293
1.376	0.312622
1.38	0.30197
1.384	0.29135
1.388	0.280773
1.392	0.270249
1.396	0.259789
1.4	0.249405
1.404	0.239107
1.408	0.228905
1.412	0.218811
1.416	0.208834
1.42	0.198985
1.424	0.189275
1.428	0.179712
1.432	0.170307
1.436	0.16107
1.44	0.15201
1.444	0.143137
1.448	0.134459
1.452	0.125985
1.456	0.117725
1.46	0.109686
1.464	0.101876
1.468	0.094304
1.472	0.0869772
1.476	0.079903
1.48	0.0730886
1.484	0.0665408
1.488	0.0602661
1.492	0.0542708
1.496	0.0485608
1.5	0.0431417
1.504	0.0380189
1.508	0.0331973
1.512	0.0286816
1.516	0.0244761
1.52	0.0205846
1.524	0.017011
1.528	0.0137583
1.532	0.0108295
1.536	0.00822724
1.54	0.00595358
1.544	0.00401038
1.548	0.0023991
1.552	0.0011208
1.556	0.000176212
1.56	-0.00043433
1.564	-0.000710852
1.568	-0.000653755
1.572	-0.000263803
1.576	0.000457865
1.58	0.00150975
1.584	0.00288998
1.588	0.00459634
1.592	0.00662624
1.596	0.00897673
1.6	0.0116445
1.604	0.014626
1.608	0.0179172
1.612	0.0215138
1.616	0.0254112
1.62	0.0296043
1.624	0.0340881
1.628	0.0388567
1.632	0.0439045
1.636	0.0492252
1.64	0.0548123
1.644	0.0606592
1.648	0.0667589
1.652	0.0731041
1.656	0.0796874
1.66	0.0865011
1.664	0.0935371
1.668	0.100787
1.672	0.108244
1.676	0.115897
1.68	0.12374
1.684	0.131762
1.688	0.139955
1.692	0.14831
1.696	0.156817
1.7	0.165467
1.704	0.174251
1.708	0.183158
1.712	0.19218
1.716	0.201307
1.72	0.210528
1.724	0.219834
1.728	0.229216
1.732	0.238663
1.736	0.248165
1.74	0.257713
1.744	0.267298
1.748	0.276909
1.752	0.286536
1.756	0.296171
1.76	0.305803
1.764	0.315423
1.768	0.325022
1.772	0.334591
1.776	0.344121
1.78	0.353602
1.784	0.363026
1.788	0.372385
1.792	0.381669
1.796	0.390871
1.8	0.399983
1.804	0.408997
1.808	0.417904
1.812	0.426699
1.816	0.435372
1.82	0.443919
1.824	0.45233
1.828	0.460602
1.832	0.468726
1.836	0.476697
1.84	0.484509
1.844	0.492158
1.848	0.499636
1.852	0.506941
1.856	0.514066
1.86	0.521009
1.864	0.527763
1.868	0.534327
1.872	0.540696
1.876	0.546867
1.88	0.552837
1.884	0.558604
1.888	0.564165
1.892	0.569518
1.896	0.574661
1.9	0.579593
1.904	0.584313
1.908	0.588819
1.912	0.593111
1.916	0.597188
1.92	0.601051
1.924	0.604699
1.928	0.608133
1.932	0.611353
1.936	0.614361
1.94	0.617157
1.944	0.619743
1.948	0.62212
1.952	0.624291
1.956	0.626257
1.96	0.62802
1.964	0.629583
1.968	0.630948
1.972	0.632119
1.976	0.633098
1.98	0.633889
1.984	0.634495
1.988	0.634919
1.992	0.635165
1.996	0.635236


